url,title,description,final_price,rating,seller_name,main_image_url
https://www.newegg.com/super-flower-leadex-vi-platinum-pro-sf-850f14pe-850w/p/1HU-024C-00045?Item=9SIAMNPFA26774,"Super Flower Leadex VI Platinum PRO 850W ATX 80 PLUS PLATINUM Certified Power Supply, 10 Years Warranty, Super Connectors, Full Modular, Ultra-Flexible Flat Ribbon Cables, FDB Fan, SF-850F14PE","ATX12V / EPS12V  Full Modular & 80 PLUS Platinum Certified LLC + DC-DC design ensures overall system stability and performance. Super Connector: 9-pin universal patent connectors.  +3.3V@20A, +5V@20A, +12V@70.8A, -12V@0.5A, +5VSB@2.5A",$139.99,5,Super Flower,https://c1.neweggimages.com/ProductImage/AMNPS220119cQPRy.jpg
https://www.newegg.com/viprtech-flurry-gaming-entertainment/p/1VK-01UK-00021?Item=9SIAKF7FCM3682,"ViprTech.com Flurry Gaming PC Desktop Computer - AMD Ryzen 5 (8-Core), AMD Radeon RX 560 4GB, 8GB DDR4 RAM, 1TB HDD, WiFi, RGB, Windows 10 Pro, 1 Year Warranty",CPU: AMD Ryzen 5 1500x (4-Core/8-Thread @ 3.7Ghz) RAM: 8GB DDR4 Graphics: AMD Radeon RX 560 4GB Storage: 1TB 7200RPM HDD Run nearly all popular games!,$539.99,N/A,ViprTech,https://c1.neweggimages.com/ProductImage/AKF7S210715eh3RY.jpg
https://www.newegg.com/black-z-edge-gaming-monitor-ug24-24/p/3D4-004G-00016?Item=9SIAT2EJNP9465,"Z-EDGE UG24PJ 24"" 1080P Full HD 240Hz 1ms MPRT IPS Gaming Monitor, 350cd/m², FreeSync, HDR10, 2x HDMI 2.0, 2x DisplayPort 1.2, Eye Care with Ultra Low Blue Light Technology, VESA Mountable","24"" IPS Panel, 1080P Full HD. 240Hz High Refresh Rate. 1ms Response Time. 178° Wide Angel Viewing. Built-in Speakers (2 x 3W). Support FreeSync and HDR10.",$189.99,3.8,Z-EDGE Official Store,https://c1.neweggimages.com/ProductImage/AT2ES2210265yTVN.jpg
https://www.newegg.com/green-dowinx-ls-666801-chair-with-accessory/p/358-007U-00033?Item=9SIAKUYHYS1139,"Dowinx Gaming Chair Breathable Fabric Office Chair with Pocket Spring Cushion and Massage Lumbar Support, High Back Ergonomic Computer Chair Adjustable Swivel Task Chair with Footrest Green","Chair with Accessory  Green  Fabric  350 lb.  90°-170°",$195.99,4,Dowinx,https://c1.neweggimages.com/ProductImage/AKUYS2206140HQELXEB.jpg
https://www.newegg.com/neosmay-ac8-jasper-lake/p/2SW-006Y-00010?Item=9SIBDYFHYF9919,"Neosmay Fanless Mini PC 16GB RAM 512GB SSD WiFi 6 Intel 11th Gen Quad Core CPU N5105 Win11 pro Gigabit Ethernet Intel UHD 24EU Graphics Passive Cooling System Desktop Computer, VESA, Auto Power On","Intel® Celeron N5105 CPU(10nm, Quad core,2.0GHz~2.9GHz). Intel® UHD Graphics(24 EUs, 450 - 800 MHz) Equiped with 16GB SO-DIMM DDR4 memory, 512GB m.2 2280 SATA SSD, easily update RAM (max 32GB, not include) and SSD (max 2TB, not include) from the bottom Windows 11 Pro 64-bit pre-installed 4K@60/30 Hz via HDMI 2.0b, DisplayPort 1.2 and VGA, support triple screen display 4 x USB 3.1 ports, 2 x USB2.0 ports VESA Mount compatible with 70x70/100x100mm BIOS: Support Auto Power On, Wake On Lan, PXE, UEFI, RTC.",$289.00,N/A,Newsmay mini PC,https://c1.neweggimages.com/ProductImage/BDYFS2207120JEOSF12.jpg
https://www.newegg.com/intel-core-i5-12400f-core-i5-12th-gen/p/274-000A-01NG0?Item=9SIAYTVJ634739,Intel Core i5-12400F - Core i5 12th Gen Alder Lake 6-Core 2.5 GHz LGA 1700 65W Desktop Processor and ASUS TUF GAMING B660M-PLUS WIFI D4 LGA 1700 (Intel 12th Gen) mATX Gaming Motherboard,Intel 7 Alder Lake Processor Base Power: 65W Maximum Turbo Power: 117W  18MB L3 Cache  7.5MB L2 Cache  Windows 11 Supported Intel Laminar RM1 CPU Cooler,$372.99,N/A,Vooyit,https://c1.neweggimages.com/ProductImage/AYTVS2209050562ZCC8.jpg
https://www.newegg.com/gigabyte-liquid-cooling-system/p/1YF-00K0-00009?Item=9SIAYTVJ165107,"AORUS AIO Liquid Cooler, 360mm Radiator, 120*25mm*3 ARGB Fan, >200w TDP, 60x60mm LCD Full Color Pan","New high performance pump efficiently dissipates heat from high end CPUs.   Unique 60x60mm circular full color LCD, video play/ custom text support.   Adjustable screen orientation can be rotated 330 degrees.   High performance, low-noise level, Graphene Nano Lubricant ARGB fans.   Supports RGB FUSION 2.0 synchronization with other AORUS devices & Universal design for fan & pump RPM control, supports all MB brands.   Supports Intel 2066, 2011, 1366, 115x, 1200, 1700 CPU Socket Motherboards   Supports AMD TR4, AM4, sTRX4 Socket Motherboards",$215.99,4,Vooyit,https://c1.neweggimages.com/ProductImage/1YF-00K0-00009-01.jpg
https://www.newegg.com/gray-jonsbo-mechwarrior-atx-desktop/p/2AM-006A-00081?Item=9SIAY3SHU70025,"JONSBO MOD3 Open Type ATX Mid Tower GAMING Computer Case, E-sports Players Mecha Chassis , Custom Liquid Cooling,Support EATX/ATX MOBO, 240/360 Liquid & 170mm Air Cooling, Gray pc case","JONSBO MOD3 Open Type ATX Mid Tower GAMING Computer Case, Mecha Chassis  customized for E-sports Players- E-sports style :Mecha theme Customize a personalized trend host for players:The open design not only meets the strong capacity and heat dissipation requirements of high-end configurations, but also the internal hardware can be vividly displayed, Front panel with 5V ARGB mecha lighting effect 49MM Cable management space on the backplane Material: Structure Material:2.5+2.0 Aluminum-magnesium alloy all-metal material  Side Plate:4.0mm Tempered Glass Plate High hardware compatibility- Motherboard:  EATX (XL-ATX) ; ATX; MATX;  ITX Expansion Slot: 7 Drive Bay: 2.5""SSD×2+3.5""HDD×1 Or 2.5""SSD*3 Front I/O Port: USB 3.0×2 AUDIO×1 MIC×1 Cooling Systerm: Top: 3×120mm Fan (optional)     Front:3×120mm Fan (optional) PSU Support: Standard ATX PS2 ( Max. 195mm) Support GPU Length : 400mm (Max.) Support CPU Cooler height: 170mm (Max.) Liquid Cooler support: 240/360  Net Weight: 8kg/ 17.64lb",$280.00,N/A,JONSBO,https://c1.neweggimages.com/ProductImage/AY3SS2207110HFZ738F.jpg
https://www.newegg.com/black-dowinx-ls-668801-computer-gaming/p/2T4-029X-00016?Item=9SIAKUYC2X4113,"Dowinx Gaming Chair Ergonomic Office Recliner for Computer with Massage Lumbar Support, Racing Style Armchair PU Leather E-Sports Gamer Chairs with Retractable Footrest (Black)","NEW ARRIVED DESIGN: Linkage armrest design gaming chair with USB cable power supply massager that can drive by a USB port on computer, power switch or even power bank. FUNCTIONS ALL YOU NEED FOR A CHAIR: 360° swivel and smooth racing caster wheels for mobility; 90°-180° reclining for working, gaming, reading or napping; 20° controllable rocking and retractable footrest for relaxing; Adjustable seat height, 350 lbs capacity. FOR BOTH GAMER AND OFFICE WORKER: Winged back provides multi-point body contact to share the pressure, save your spine and lumbar with ergonomic back and massage support. Lean your legs more comfortable with bucket seat design. STURDY CONSTRUCTION & ECO FRIENDLY MATERIAL: Alloy frame covered in quality hand sewing PU leather and 5 inches high density foam for comfy. Upgraded LANT gas cylinder and mechanism ensure the use age of the chair. AFTER SELL SERVICES: 24/7 customer services provided. 1 month replacement services and 1 year parts quality warranty as promise.",$199.99,4.2,Dowinx,https://c1.neweggimages.com/ProductImage/2T4-029X-00016-S02.jpg
https://www.newegg.com/p/2SW-003Z-00005?Item=9SIBFJJJ6G8409,"CHUWI HeroBox Mini PC Windows 10 Mini Desktop Computer with Intel Celeron J4125 Quad Core Processor, 8GB RAM 256GB SSD Mini Computer, Dual WiFi/BT/Gigabit Ethernet/VESA / 4K HD/USB 3.0","Mini PC is equipped with Intel Celeron J4125 processor, 4 cores and 4 threads. Base frequency 2.0GHz, burst frequency up to 2.7GHz.  Upgrading to Windows 11 Home is supported.  This mini desktop computer you can expand the storage up to 2TB via the M.2 SATA SSD slot, or upgrade the storage up to 2TB via the 2.5-inch SATA hard drive. It also supports TF cards up to 512GB. Mini PC with Intel UHD Graphics 600 with 12-bit execution, with 4K Ultra HD streaming capability. The ability to connect 2 monitors with HD2.0 and VGA output ports greatly increases productivity. HeroBox Mini Gaming PC supports 2.4G+5G dual-band WiFi and Bluetooth 4.2. Adopt RJ45 Gigabit Ethernet to provide you with a more stable high-speed connection. Fanless design, no noise and no dust. All important connections are available: 1* Type-C, 1* VGA, 1* HDMI 2.0, 1* Gigabit Ethernet, 2* USB 2.0, 2* USB 3.0, 1 * Micro SD card port, 1 * headphone port. The 7.4*5.4*1.5-inch compact body is only 0.97L.",$139.99,N/A,CHUWI Official Store,https://c1.neweggimages.com/ProductImage/BFJJS22090906OGQJBC.jpg
https://www.newegg.com/z-edge-u27c-27-hd-1080/p/0JC-00HU-00006?Item=9SIAT2ECNA9962,"Z-EDGE U27C 27"" 1080P Full HD 1920 x 1080 LED Backlight Curved Gaming Monitor, 75Hz, 5ms, 3 Sided Ultra Thin Bezel, Built-in Speakers, 178° View Angle, HDMI+VGA, Eye Care Technology","27 inch 1080P Full HD Curved Monitor. R1800 Curvature. Ultra-Slim Bezel. 178° Wide Angel Viewing. 5ms Response Time. VGA, HDMI Video Inputs. Built-in Speakers (2 x 3W). Eye Care Technology.",$169.99,4.1,Z-EDGE Official Store,https://c1.neweggimages.com/ProductImage/AT2ES211110gm5Cl.jpg
https://www.newegg.com/p/0JH-018Z-00010?Item=9SIAP08J4W3863,"Sable Electric Heated Pad 27in x 35in Fast Heating Pad for Back Pain, Heat Therapy for Neck, Shoulders, Arm & Leg","Targeted Pain Relief: Practical heat therapy for your neck, shoulders, spine, and leg to promote blood circulation and relieve pain? 25 x 32 Large Coverage: Made of soft microfibers on each side, this large heating pad fully covers your shoulders and back, extending to the neck with the tall collar to reduce soreness, stiffness and pain in muscles, joints and tissues Customized Heat Levels: Inbuilt thermostat of this heating pad for neck and shoulders provides 6 temperatures (45-75°C / 113-167°F) and will auto reheat if the temperature drops for consistent warmth  Heats up Quickly & Safely: Advanced wiring and heating system provides evenly distributed heat in seconds for effective and immediate warmth? Easy to Wear & Maintain: Stays in place around your back and shoulders with snap fasteners, slightly weighted edges and fixture straps; machine-wash safe for effortless care  please detach the controller before popping it into the washing machine",$31.96,5,Sunvalley Brands,https://c1.neweggimages.com/ProductImage/AP08S220926s8KyU.jpg
https://www.newegg.com/terra-master-f2-210/p/14P-006A-00016?Item=9SIAA3N8HY8713,TerraMaster F2-210 2-Bay NAS Quad Core Network Attached Storage Media Server Personal Private Cloud (Diskless),"An affordable, high-performance 2-bay NAS optimized for home and SOHO users, running the latest TOS 4.0.x operating system. ARM v8 quad-core 1.4GHz CPU with 1 GB RAM (not upgradeable), blazingly fast read/write speeds of more than 114 MB/s(RAID 0, WD Red 4TB x 2). Supports Emby and Plex media servers,which keep your videos, music, and photos personal media beautifully organized,always ready for on-demand streaming to your PC, mobile device, smart TV, or games console. Compatible with 3.5"" and 2.5"" SATA HDD, 2.5"" SATA SSD. Each bay supports the HDD up to 16TB (Total of 32TB in RAID 0). Supports Docker, cloud drive sync, multiple backups, remote access and mobile app. Dozens of free applications;Ultra-quiet heat dissipation technology",$119.99,3.7,TERRAMASTER,https://c1.neweggimages.com/ProductImage/14P-006A-00016-S03.jpg
https://www.newegg.com/jg-maker-artist-d-pro-black/p/288-00DZ-00005?Item=9SIB2TYFK35973,JGMAKER 3D Printer Artist-D Pro IDEX Dual Extruder 3D Printers Direct Drive Extruder TMC2209 Driver MeanWell Power Supply Large Build 300X300X340mm 98% Pre- Assemble ABS PLA PETG TPU Flexible 1.75mm,"Large Build Volume: Ultra-large forming volume allows you to print single model up to 300*300*340mm, or two of the same/mirrored model at the same time up to 111*300*340mm by utilizing its ""duplicate"" or ""mirror"" mode. Ultra-Silent Motor Driver: Come with TMC2209 ultra-silent driver, as well as 32-bit motherboard, Artist-D Pro delivers silence-oriented upgrades, ensures smoother movement under a quiet environment. Quick Nozzle Replacement: Featuring an Extruder module with an innovative one-button ""Nozzle Ejectable"" system, easy to swap nozzles, or quickly replace the nozzle in the event of a clog. Branded Power Supply: MeanWell power supply, more trustworthy with better quality and service, ensure stability and safety for operation. Optical Endstop: it is more accuracy and precision than merchanical limit switch. Artist- D Pro is equipped with industrial-grade linear railto deliver smoother performance with less friction and higher precision.",$279.00,3.7,JGMAKER,https://c1.neweggimages.com/ProductImage/V0TDS210720y3vmQ.jpg
https://www.newegg.com/p/358-04GW-00005?Item=9SIB5DTGBY5307,Ergonomic Gaming Chair High Back Swivel Racing Office Chair PU Leather Sturdy Metal Frame with Adjustable Armrests and Footrest Blue,"Seating area Dimension: 21.3""X20.5""(LXW), Backrest dimension: 33.5""X22""(LXW), Adjustable seat height: 18” - 22” Easy To Set Up: Follow the high back gaming chair instruction, and you will find it easy to install. It will cost you about 10-15mins to assemble the racing chair, and the Ergonomic office chair supports up to 300 pounds Selected Material: High-quality PU leather, comfortable high-density foam, sturdy metal frame, level 3 gas cylinder of international standards, heavy duty chair base with racing caster wheels for great stability and mobility Ergonomic Design: Strong metal frame designed to help promote a comfortable seated position. Thick padded back & seat,and retractable footrest take this Swivel gaming chair to the next level of comfort Comfortable Soft Seating with Footrest : Comfortable gaming chair made by ergonomic techniques, lumbar support and headrest pillow,retractable footrest, 360 degree swivel and smooth casters for mobility ,The whole chair has rocked back",$129.99,4.5,Polar Aurora,https://c1.neweggimages.com/ProductImage/B5DTS211101CD341.jpg
https://www.newegg.com/p/2T4-028H-00001?Item=9SIBF0ZJ3T3617,"SIHOO High-Back Mesh Office Chair, Ergonomic Chair for Desk, Breathable Mesh Design Adjustable Headrests Chair Backrest and Armrest, for Home Office, Black","Cost-Effective: If you want a ergonomic chair that won't make you bankrupt, I think it's a good choice! It has comfortable cushions, good lumbar support, adjustable armrests and headrest, and it looks good. Ergonomic Design: Adjustable back support, headrest adjustment, stepless seat height, and tilt adjustment plus height adjustable armrests. This executive swivel chair provide you a customized seating experience. Well Padded Seat: W-shaped design for the seat ensures you sit centrally. The front edge of the seat has a waterfall front, which ensures minimum pressure on your legs during prolonged seating periods. High-density sponge-filled cushion is soft and not easily deformed. High Quality & Easy Assembly: This home office chair has passed the BIFMA test and the static pressure test of 1136 kg. Our ergonomic office chair can support a weight of up to 150 kg. Simple instructions enable anyone to put chair together in eight simple steps.",$209.99,4.8,SIHOO INTELLIGENT HOME,https://c1.neweggimages.com/ProductImage/AK2KS2207140347ET01.jpg
https://www.newegg.com/ekwb-liquid-cooling-system-d-rgb-360mm/p/37B-000B-003G3?Item=9SIAWVVDVF4120,"EK 360mm AIO D-RGB All-in-One Liquid CPU Cooler with EK-Vardar High-Performance PMW Fans, Water Cooling Computer Parts, 120mm Fan, Intel 115X/1200/2066, AMD AM4, (360mm AIO) LGA 1700 Ready","PERFORMANCE COOLING, ZERO MAINTENANCE - The EK 360mm AIO D-RGB is an all-in-one liquid cooling solution for your CPU. It offers all the benefits of a water-cooling solution in a compact, easy to install and maintenance-free design. SOCKET COMPATIBILITY: Intel LGA 1700 ready (Requires purchase of LGA 1700 Kit) Also compatible with: Intel 1150, 1151, 1155, 1156, 1200, 2011, 2011-3, 2066, and AMD AM4. FULLY CUSTOMIZABLE D-RGB LIGHTING - Customize your EK AIO to match your set-up with its range of fully addressable D-RGB lighting effects. Built into both its CPU block and Vardar S fans, the EK AIO offers a range of color configurations controlled from either your motherboard or standalone RGB controller. PREMIUM AND DURABLE DESIGN - The EK AIO comes pre-installed with reinforced and sleeved rubber tubing, each fitted with an aluminum cover to ensure theyre ultra-durable",$138.54,3.8,EK Cooling Solutions,https://c1.neweggimages.com/ProductImage/AC8WS201014XdagY.jpg
https://www.newegg.com/white-montech-sky-atx-mid-tower/p/2AM-00CN-00048?Item=9SIAK91HTR3995,MONTECH SKY ONE LITE / White Steel / High Airflow / Fine Mesh / Tempered Glass ATX Gaming Mid Tower Computer Case / Build In ARGB,"Powerful Front l/O - Three front USB ports including a USB 3.1 Type-C, which achieves a higher transmission efficiency and supports a high-speed external storage. Unique ""Air Performance Fine Mesh"" Front Panel- Allow better airflow to pass through and prevent dust from entering the PC with the mesh panel which consists of 1.5mm diameter mesh holes spaced at 2.25mm apart, providing a 40.3% open area ratio All-Around Anti-Dust Design - Successfully keep dust from entering with the easy-clean front mesh panel 3x High Airflow Fans Pre-Installed Pre-Installed 3x 120mm high airflows fans- Keep temperature in control during high loads. Easy Swivel Glass Side Panel- Safer to open and detach the side panel, which improves the glass structural integrity. High-end Components Supported- Ample upgrade space for High-end GPU and Motherboard Exceptional ARGB Lighting Show and Quick Connect ARGB Front Panel- No additional wires needed, control ARGB light directly through the front panel",$79.99,N/A,MONTECH,https://c1.neweggimages.com/ProductImage/AK91S2205200H0AQ7B0.jpg
https://www.newegg.com/black-phanteks-eclipse-p400a-atx-mid-tower/p/N82E16811854085?Item=N82E16811854085,Phanteks Eclipse P400A PH-EC400ATG_BK01 Black Steel / Tempered Glass ATX Mid Tower Computer Case,"Steel / Tempered Glass ATX Mid Tower  2 x USB 3.0 / Audio / Fan Speed Button Front Ports  2 Internal 3.5"" Drive Bays",$99.99,4.5,Newegg,https://c1.neweggimages.com/ProductImage/11-854-085-V01.jpg
https://www.newegg.com/p/15Z-01XB-00076?Item=9SIAJDS9ZB9919,HUANUO Dual Monitor Stand - Vertical Stack Screen Free-Standing Holder LCD Desk Mount Fits Two 13 to 32 Inch Computer Monitors with C Clamp Grommet Base,"ERGONOMIC MONITOR RISER - Keep your monitors at ergonomic heights, improving your work posture and reducing the strain on your neck, back and shoulder for more productive work COMPATIBILITY - Widely compatible with most 13 to 32"" LCD monitors with pattern of 75x75mm and 100x100mm,weighing up to 22lbs ADJUSTABLE FOR BETTER VIEW - Easy to set monitors to optimal view angle and position with the tilt, swivel and rotation function; The detachable plates makes it easy for installation STABILITY - The heavy duty base make it hold your monitors securely on the stand without drilling hold on the desk. The grommet base increase the stability. The grommet mounting fits desk thickness up to 2.36"" SAVE SPACE - Instead of standing with 2 large bases, this stand hold 2 monitors on 1 stand, saving more space on your desktop and keep your workstation spacious and clutter-free",$34.99,5,Huanuo,https://c1.neweggimages.com/ProductImage/AJDS_132106904189410178Pa0H0ji9KU.jpg
https://www.newegg.com/vaseky-32gb-240-pin-ddr3-sdram/p/0RN-00NZ-00087?Item=9SIAPNJJ7B6061,Vaseky AMD RAM 32GB(2*16GB) Kit DDR3 Memory 1600 MHz AMD Edition Memory DDR3 1600 (PC3 12800) Desktop Memory Model Only for AMD Desktop,Compatibility: Only for AMD Desktop Memory Capacity: 16GB(2*8GB) Memory type: DDR3 Memory voltage: 1.5V Number of pins: 240-Pin Package type: Ball Grid Array Memory frequency: 1600 MHz,$55.89,4.2,Lemonra,https://c1.neweggimages.com/ProductImage/AKD7S2107059pmod.jpg
https://www.newegg.com/mystic-blue-samsung-galaxy-book-pro-work-business/p/N82E16834132533?Item=N82E16834132533,"SAMSUNG Laptop Galaxy Book Pro Intel Core i7 11th Gen 1165G7 (2.80GHz) 16GB Memory 1 TB SSD Intel Iris Xe Graphics 15.6"" Windows 11 Home","Intel Core i7 11th Gen 1165G7 (2.80GHz)  16GB Memory 1 TB SSD  Intel Iris Xe Graphics  1920 x 1080  Windows 11 Home",$619.99,N/A,Newegg,https://c1.neweggimages.com/ProductImage/34-132-533-01.jpg
https://www.newegg.com/segway-e3-folding-electric-kickscooter/p/N82E16890251003?Item=N82E16890251003,"Ninebot KickScooter by Segway ES3, Folding Electric KickScooter, w/ External Battery, Dark Gray","8""(F)/7.5""(R) Large Solid Non-Pneumatic Tires Electric Brake + Mechanical Brake Front Shock Absorption Built-In Front LED Lights 15.5 mph Top Speed 55-220 lbs (25-100 kg) Payload 28.0 Miles Range 15% Hill Grade IPX4 Water-Resistant Dual Battery",$249.99,4.8,Newegg,https://c1.neweggimages.com/ProductImage/90-251-003-V12.jpg
https://www.newegg.com/p/1DJ-00Y9-00002?Item=9SIAMKXDJG8277,4 Port HDMI KVM Switch 4K@30HZ/1080P@60HZ USB HDMI KVM Switcher 4 in 1 Out USB HDMI for Mouse Keyboard Hub for PC Laptop Win7 Win10 MAC,"4Port: Used to share 4 USB or HDMI peripheral devices(like scanner, USB hard drive or other USB devices) without having to constantly change cables Mouse Keyboard Sharing: Using only 1 set of keyboard, mouse and monitor to control hosts Laptop or game console System: Support for Windows/for Mac OS Support hot plug, connect or disconnect devices to the KVM switch without turning off devices Material: The shell made of aluminum alloy material, anti-oxidation, heat-resistant, it expands the life of the USB switch Note:Because the use of PlayStation is gradually decreasing, we have replaced the PlayStation with usb 2.0, so it is a bit different from the picture, but it has better applicability Easy to operate: Plug-and-Play design will be easier to use, no app is needed Does not support HDMI to DP/disportplay !!! Others: Compact design reduces office expenses and saves a lot of space. LED indicators to let you easily know which computer you can control",$50.99,4.8,hedaoyi,https://c1.neweggimages.com/ProductImage/AMKXS22062106ZY9BCB.jpg
https://www.newegg.com/p/N82E16811353145?Item=N82E16811353145,DIYPC DIY-Model X-W-RGB White Steel / Tempered Glass ATX Mid Tower Computer Case with 2 x RGB LED Ring Fans (Pre-Installed),"Steel / Tempered Glass White ATX Mid Tower 2 x USB 2.0 / 1 x USB 3.0 / Audio In &Out (HD) Front Ports 2 x 120mm RGB LED Ring Fan (Pre-Installed) Advanced cable management design Support up to 375mm VGA card Dust filter at top/ bottom - Easy clean",$58.99,3.4,Newegg,https://c1.neweggimages.com/ProductImage/11-353-145-Z01.jpg
https://www.newegg.com/z-edge-ultra2-15-6-full-hd/p/0JC-00R4-00004?Item=9SIAT2EFGC9112,"Z-EDGE Ultra1 15.6"" 1080P Full HD IPS Portable Monitor, 8ms 60Hz, 178° View Angle, LED Backlight, HDR, with TypeC HDMI Port, Built-in Speakers, Secondary Display for Mac/Phone/Laptop/Nintendo/Xbox/PS4","Looks like new, 1 year warranty. 15.6 inch IPS screen. Full HD 1080P, 1920*1080. 8ms respond time. 178° wide viewing angle. HDR Delivers Stellar Contrast and Color Accuracy. With Type-C and Mini HDMI Port. Built-in speakers. Ultra thin, easy to carry. Compatible with Mac/Phone/Laptop/Nintendo/Xbox/PS4.",$99.99,N/A,Z-EDGE Official Store,https://c1.neweggimages.com/ProductImage/AT2ES2108056POwk.jpg
https://www.newegg.com/p/N82E16811147338?Item=9SIA072HYK6555,"Rosewill MIRAGE P700 ATX Mid Tower Gaming PC Computer Case, Supports E-ATX, 360mm Liquid Cooler and Long GPU, Optimized Airflow with Side Vents, Expansion Ready, Tempered Glass Panels","Superior with Simplicity: Designed with clear tempered glass panels on the front and side, this refined chassis exhibits supreme aesthetics and boasts superb performance with phenomenal potentials. Pre-installed with one 120mm fan in the rear. Massive Expansion Capacity: Supports E-ATX 12 x 13in large form factor motherboards with builder-friendly layout, spacious interior and full tower potential, capable of housing one 5.25"" ODD and up to 6 HDDs/SSDs. Features 8 expansion slots for adding on powerful components to make your system an ultimate dream come true. Expandable Cooling Potential: Install up to 7 case fans to maximize air intake and ventilation with optional 360mm liquid cooling radiators on front and top, 140mm radiator at rear for delivering robust thermal and operating performance. Vertical GPU Support: Built with GPU riser bracket for supporting GPU card when vertically mounted.",$84.99,4,Rosewill Superstore,https://c1.neweggimages.com/ProductImage/11-147-338-01.jpg
https://www.newegg.com/p/0PD-00RS-00002?Item=9SIB38GFNR1938,"CAMPARK Dual Dash Cam Ultra HD 4K Front &1080P Rear Car Camera Driving Recorder with GPS, Night Vision,Parking Monitor,170° Wide Angle,WDR G-Sensor, Loop Recording, Motion Detection,Support 128GB","4K Dash Cam & Adjustable:  Dual dash cam equipped with 4K(3840*2160) resolution front camera and 1080P(1920*1080) rear camera. The front cam is easily 360°(horizontal 360°+front/rear 90°) adjustable, 170°wide angle can help you reduce blind spots. 24 Hours Parking Monitor: If sudden movement is detected, the built-in gravity sensor activates the car camera to record the situation. Built-in 300 mAh battery It can work even if the vehicle is turned off. Built-in GPS & Tracking Speed: The built-in GPS enables the dash cam to real-time precisely pinpoint the vehicle's location, speed (KMH/MPH), time and routes. Super Night Vision & WDR: The Car dash cam comes with the combination of F1.8 large aperture, WDR ensures the clarity of images at night that automatically adjusts the balance in low light or exposure.  Reversing Auxiliary Function: The car dash camera reversing auxiliary line eliminate blind spots and avoid obstacles when reversing for the driver ensure the safety of reversing.",$88.99,4.5,CAMPARK OFFICIAL,https://c1.neweggimages.com/ProductImage/B38GS211223jLgxo.jpg
https://www.newegg.com/naipo-opillow-c2/p/30B-00F7-00016?Item=9SIB347G020857,NAIPO Shiatsu Massager with Heat Deep Kneading Back Neck Massager for Lower and Upper Back Shoulders Legs Foot Arms to Muscle Relax oPillow-C2,"Shiatsu + Heating : Shiatsu massage is professionally for back and wasit, oPillow shiatsu massage comes with dual 2x2 massage design to imitate real hand massage effect to relax back deep and shallow muscle tissue. Constant hot compress effectively relaxs muscles. Full-Body: With ergonomic design and compact shape, the massage pillow suits for both lower back and upper back, abdomen, legs, calves, neck and body contour. Skin-Friendly Comfy Material: The massage area uses double layer texture with inner nylon material and outer cosy air layer one. Nylon features wear-resistant, tensile, and smooth to ensure durability. Air layer improves comfort of massage and soft elastic texture buffers hardness of massage knobs, making massage experience more soft and tender. Safe & Sooth Heating: Intelligent heating unit location fits body and promises back and waist have more contact with heating area when laying back, to effectively spread hot compress to deep muscle.",$23.99,5,NAIPO Official Store,https://c1.neweggimages.com/ProductImage/B347D211007F99L8.jpg
https://www.newegg.com/bitfenix-prodigy-m/p/2AM-000R-001E3?Item=9SIAGRZETN4622,"BitFenix Prodigy M 2022 mATX/Mini-ITX Gaming PC Case, RTX 3090 or RX 6900 XT Ready, Vertical GPU and Water Cooling Mounting, Tempered Glass, USB 3.2 Type-C and 2X USB 3.0 Type-A, Black","- RTX 3090 or RX6900XT Ready – GPU Clearance Up To 339mm with both Horizontal and Vertical Mounting Options - Reinforced Design with Strengthened Handles, Durable Matte Coating, and 1mm Thick Metal - Unrestricted View of Your Build with Pre-installed 4mm Tempered Glass on the Rear and on Top - High Air Flow with a Pre-installed 6010 Fan Blowing Directly To GPU and a Mesh Front Panel - Easy Access with USB 3.2 Gen 2 Type-C Connection, as well as 2xUSB 3.0 Type-A",$84.90,3.3,Bitfenix,https://c1.neweggimages.com/ProductImage/AGRZS211014HpVVY.jpg
https://www.newegg.com/p/1W8-01SZ-00001?Item=9SIAX6EET99281,"HiHOCH Graphics Card GPU Brace Support, Video Card Sag Holder Bracket, GPU Stand, GPU Bracket Support, Anodized Aerospace Aluminum","Multi-function graphics card bracket, providing strong and lasting support Sliding adjustment design, easy to adjust the height to match various computer cases and motherboards Support horizontal/vertical installation of graphics cards: with the vertical installation of the graphics card extension cable (sold separately), the graphics card can be installed vertically Tool-free design, easy to install and use All-metal sandblasting process, one-time purchase, long-term use Anti-vibration rubber protects graphics card operation safety Close-fitting chute for easy installation and adjustment VHB primer paste, firm and not easy to fall off",$14.99,4.8,HiHOCH,https://c1.neweggimages.com/ProductImage/AX6ES220406DM7H3.jpg
